id,itemTime,trialNumber,name,type,statement,relevance,competence,prior,condition,trialType,answer,RT,language,comments,engagement,difficulty
A2ET3KM3IE33MM:3A0EX8ZRN9W4KS71GOK5FEND84NYB8,1465399674158,7,Leo's wife,hll,Leo is sponsoring a tennis tournament.,1,0,0,test,test_false,0.02,24117,ENGLISH,NA,6,3
A2ET3KM3IE33MM:3A0EX8ZRN9W4KS71GOK5FEND84NYB8,1465399681290,8,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.03,7132,ENGLISH,NA,6,3
A2ET3KM3IE33MM:3A0EX8ZRN9W4KS71GOK5FEND84NYB8,1465399698664,9,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,1,17374,ENGLISH,NA,6,3
A2ET3KM3IE33MM:3A0EX8ZRN9W4KS71GOK5FEND84NYB8,1465399703616,10,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.5,4951,ENGLISH,NA,6,3
A2ET3KM3IE33MM:3A0EX8ZRN9W4KS71GOK5FEND84NYB8,1465399720940,11,Gigi's exams,hlh,Gigi studied hard to pass her exams.,1,0,1,test,test_true,1,17323,ENGLISH,NA,6,3
A2ET3KM3IE33MM:3A0EX8ZRN9W4KS71GOK5FEND84NYB8,1465399725669,12,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.95,4727,ENGLISH,NA,6,3
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399703098,1,Harold's pet,lll,Harold is single.,0,0,0,test,test_false,0,10521,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399712203,2,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh2,0.3,9103,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399735962,3,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0,23759,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399742098,4,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh1,0.26,6135,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399758001,5,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.69,15903,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399772793,6,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.31,14792,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399785225,7,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.73,12432,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399789897,8,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.27,4671,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399807401,9,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,1,17503,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399817050,10,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0.14,9648,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399829410,11,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,1,12359,English,NA,5,2
A2G7N0X0PNX0EE:3TE3O85731G1ZEVJJ0Z06PRCBBVR2X,1465399834819,12,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0.15,5409,English,NA,5,2
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394553408,1,Danny's racket,hhh,Danny and Alex went to the sports store together.,1,1,1,test,test_false,1,58046,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394561797,2,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,1,8382,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394584491,3,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,0.83,22692,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394603049,4,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh2,0.58,18556,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394618728,5,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,1,15677,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394646811,6,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.59,28082,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394672987,7,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.53,26174,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394691608,8,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.9,18620,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394702744,9,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0.01,11134,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394714954,10,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.66,12209,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394737094,11,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.53,22139,ennglsh,no,10,1
A2HG1CRP582ISF:3Z2R0DQ0JIMCQAQEXUF07ISTWM02EQ,1465394753865,12,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.48,16769,ennglsh,no,10,1
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399859565,1,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,1,15195,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399877482,2,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.25,17912,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399891032,3,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,1,13545,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399901880,4,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.4,10843,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399927340,5,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.7,25454,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399932372,6,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.63,5024,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399946456,7,Gigi's exams,hlh,Gigi hired a private tutor to help her with her Biology and Chemistry exams.,1,0,1,test,test_false,1,14074,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399952032,8,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh2,0.76,5569,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399958592,9,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,1,6555,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399968232,10,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.34,9633,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399975866,11,Carl's party,hll,John did not spend much time outside.,1,0,0,test,test_true,0.83,7625,english,NA,8,6
A2J44NKNUFCS68:3DEL4X4EL7TBXVA2LKCN4BE5R7BYXH,1465399988202,12,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.14,12327,english,NA,8,6
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399699635,1,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,1,12174,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399715284,2,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.47,15648,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399733217,3,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.4,17932,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399738989,4,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.47,5771,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399794364,5,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,55375,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399801904,6,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.59,7539,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399813211,7,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.62,11307,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399816991,8,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.45,3779,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399834772,9,Gigi's exams,hlh,Gigi aspires to a career in science.,1,0,1,test,test_uncertain,0.55,17780,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399841640,10,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.73,6867,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399855947,11,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.57,14306,English,NA,8,4
A2M8FUQVU4GJGZ:3X66WABAJXQZV6IO7PJTQVIXFGK3GO,1465399862245,12,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,0.47,6297,English,NA,8,4
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465401957936,1,Joshua's delay,llh,Kevin and Cory expected Joshua to arrive earlier.,0,0,1,test,test_true,1,17158,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465401975536,2,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.71,17598,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402003000,3,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.15,27462,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402014087,4,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh2,0.05,11085,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402037960,5,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.08,23871,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402051367,6,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.32,13406,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402067018,7,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,1,15649,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402082225,8,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh1,0.65,15205,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402096320,9,Mrs Gibbs' worry,hhh,Cindy is secretly in love with Mrs Gibbs' husband.,1,1,1,test,test_uncertain,0.05,14092,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402112583,10,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.55,16261,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402133864,11,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0.57,21278,English,Thanks!,10,2
A2MG1LLIKMGAMX:3PJ71Z61R5AO6TH16FZ0ALHDDJB91B,1465402149080,12,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0.13,15213,English,Thanks!,10,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400001294,1,Joshua's delay,llh,Kevin and Cory expected Joshua to arrive earlier.,0,0,1,test,test_true,0.75,2987,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400002998,2,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0.26,1702,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400004266,3,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.92,1267,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400005514,4,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.67,1247,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400006889,5,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0.2,1374,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400008557,6,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.74,1667,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400010178,7,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.33,1620,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400012007,8,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.85,1828,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400014158,9,Brad's clothes,hlh,Gina and Mandy accompanied Brad on his shopping trip.,1,0,1,test,test_false,0.89,2148,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400016002,10,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.15,1842,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400017746,11,Harold's pet,lll,Harold's girlfriend didn't want a pet in her house before.,0,0,0,test,test_true,0.75,1744,English,fun,8,2
A2QSVBUPZQ9USZ:3MX2NQ3YCA2DV70IAI7QTEGCW27X50,1465400019974,12,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh2,0.72,2227,English,fun,8,2
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395588850,1,Gerald's graduation,llh,Nico finally graduated after studying for a long time.,0,0,1,test,test_false,0.49,28405,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395597955,2,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh1,0.46,9104,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395609386,3,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,1,11430,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395616579,4,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.5,7192,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395628163,5,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.56,11583,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395643108,6,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.34,14944,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395655037,7,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,1,11928,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395660373,8,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.37,5335,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395679878,9,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0,19504,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395685495,10,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0,5617,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395713991,11,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,1,28495,English,NA,8,3
A2TZJKKUN0LSHY:37QW5D2ZRHUOM8XLE6866Q9BJD1S8K,1465395739520,12,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh2,0.22,25528,English,NA,8,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400567238,1,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0.06,29483,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400577046,2,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.07,9803,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400592967,3,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0.05,15914,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400607985,4,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0.18,15013,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400624993,5,Gigi's exams,hlh,Gigi studied hard to pass her exams.,1,0,1,test,test_true,0.97,17004,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400629141,6,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh2,0.89,4143,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400644606,7,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.54,15459,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400651495,8,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.63,6884,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400685729,9,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.53,34228,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400694547,10,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,0.23,8810,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400708988,11,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.4,14436,english,none,7,3
A2VGEE0ZIZ8CBQ:36V4Q8R5ZL8RUHKCG3TKG8V5LUAMQI,1465400718916,12,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,0.78,9922,english,none,7,3
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402014742,1,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,37596,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402044231,2,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0,29487,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402066525,3,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,0.97,22292,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402081827,4,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0.07,15301,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402134722,5,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.37,52894,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402151722,6,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh2,0.08,16998,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402177234,7,Mrs Gibbs' worry,hhh,Cindy is secretly in love with Mrs Gibbs' husband.,1,1,1,test,test_uncertain,0.09,25510,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402198884,8,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,0.16,21649,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402245401,9,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,1,46516,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402268582,10,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.88,23180,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402315560,11,Gigi's exams,hlh,Gigi hired a private tutor to help her with her Biology and Chemistry exams.,1,0,1,test,test_false,0.67,46975,English,Not at all.,10,0
A2VY16N1O40VEL:3SITXWYCNWHFKNHRBSY3W0G46YVBXH,1465402329904,12,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.99,14343,English,Not at all.,10,0
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401451899,1,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,12712,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401457123,2,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.5,5223,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401466307,3,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.5,9183,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401471179,4,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.56,4871,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401485124,5,Joshua's delay,llh,Kevin and Cory expected Joshua to arrive earlier.,0,0,1,test,test_true,0.82,13944,english,NA,4,5
